COC(=O)c1[nH]c2cccc(OC)c2c1NC(=O)c1ccccc1NC(=O)Cn1cnc2ccccc2c1=O,0.35596022935282196
O=C(CNC(=O)c1cccs1)NCC(=O)c1nc2cccnc2n(Cc2ccccc2)c1=O,0.7606652754545278
Cn1c(=O)c2cc(S(=O)(=O)NNC(=O)CCS(=O)(=O)c3ccc4c(c3)n(C)c(=O)c(=O)n4C)ccc2n(C)c1=O,0.7683267876953447
COc1ccc2c(ccn2CCNC(=O)CNC[C@H](O)CNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)c1,0.8046730832782798
Cn1cc(C(=O)NNC(=O)CNC(=O)Cc2nc3cccnc3n(Cc3ccccc3)c2=O)c2ccccc21,0.7928352071826963
Cn1c(=O)c2cc(S(=O)(=O)NC[C@@H](O)CCc3noc(C(=O)NCc4ccccn4)n3)ccc2n(C)c1=O,0.7957392242449033
COC[C@H](CCN1CCN(C(=O)c2ccccc2)CC1)NC(=O)c1cc(-c2ccccc2)nc2c1c(C)nn2C,0.3381539571294673
COc1ccc2c(ccn2CCCc2noc(C(=O)NCc3ccccn3)n2)c1,0.48733034394765873
COc1ccc2c(ccn2Cc2nc3cccnc3n(Cc3ccccc3)c2=O)c1,0.04788346941873475
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)CNC[C@H](O)CNS(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2C,0.7180267468022515
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccc3c(c2)OCO3)n1,0.8063029851414365
Cc1ccccc1NC(=O)Cn1cnc2ccccc2c1=O,0.12701633166851742
Cn1nc(CNC(=O)CN2CCC[C@H](C(=O)NCCn3c(=O)c(=O)[nH]c4ccccc43)C2)c2ccccc2c1=O,0.7960227586651802
O=C(NCCn1c(=O)c(=O)[nH]c2ccccc21)[C@H]1CCCN(Nc2nccc(-c3ccc4c(c3)OCO4)n2)C1,0.7764404653257423
COc1ccc(-c2cc(=O)oc3cc(Oc4nc5cccnc5n(Cc5ccccc5)c4=O)ccc23)cc1,0.06805001787593713
O=C(C[C@H](NC(=O)C[C@@H]([NH2+]Cc1cccnc1)C(=O)[O-])C(=O)[O-])Nc1cccc2ncccc12,0.7980540142064221
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nc(N)nc(CN2CCN(C(=O)c3cc4ccccc4o3)CC2)n1,0.7805586434374694
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1ccccc1NC(=O)CCn1nnc2ccccc2c1=O,0.8021209639719765
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc([C@@H](CC(=O)Nc2cccc3ncccc23)C(=O)[O-])n1,0.8160847288012831
O=C(C[C@@H](C(=O)[O-])c1nc2cccnc2n(Cc2ccccc2)c1=O)Nc1cccc2ncccc12,0.6650429364879933
CC(=O)NCC(=O)NC[C@@H](c1ccco1)N1CCc2ccccc2C1,0.3276344108332003
O=C(CNC(=O)c1cccs1)NCC(=O)c1cccc(C(=O)N2CCC3(CC2)NC(=O)NC3=O)c1,0.7265255840551728
COc1ccc2c(ccn2CCNC(=O)CNCC[NH+]2CCN(C(=O)Nc3cccc(OC)c3OC)CC2)c1,0.8132882808488928
COc1cccc(NC(=O)CC(=O)Nc2ccccc2N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(C)=O)c1OC,0.7410271505960513
COc1cccc(NC(=O)N2CC[NH+](CCC(=O)CNC(=O)CNC(=O)c3cccs3)CC2)c1OC,0.7742602536706181
Cc1cc2ccccc2n1CC(=O)N1CCN(C[C@@H](c2ccco2)N2CCc3ccccc3C2)CC1,0.003943428332293542
COc1ccc(CCNC(=O)Cn2c(=O)[nH]c3ccccc3c2=O)cc1C(C)=O,0.7836442083351095
CN(c1ccc(NC(=O)Cn2c(=O)[nH]c(=O)c3ccccc32)cn1)n1nnc2ccccc2c1=O,0.8034284189446517
O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1NC(=O)c1nc([O-])c2ccccc2n1,0.6399451235830437
Cn1c(=O)c2c(nc(N3CCN(CC(=O)c4ccc5c(c4)OCO5)CC3)n2CCCc2ccccc2)n(C)c1=O,0.7517357746510138
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N[n+]1c(N)c(C(=O)NCc2ccco2)cc2c(=O)n3ccccc3nc21,0.7817458083024053
CC(=O)Nc1ccc(S(=O)(=O)N(Cc2cccnc2)C[C@@H]2C=c3ccccc3=[NH+]C2=O)cc1,0.8007186723602727
COc1ccc2c(ccn2CCC(=O)NCCN2CCN(C(=O)c3ccccc3)CC2)c1,0.15005253863014723
Cn1c(=O)c2c(nc(N3CCN(CC(=O)Cc4cccnc4)CC3)n2CCCc2ccccc2)n(C)c1=O,0.8031349207619082
COc1ccc2c(ccn2CCC(=O)Nc2cccc(OC)c2OC)c1,0.05434041288389404
COc1ccc2c(ccn2CCCCCc2ccccc2)c1,1.0101211278684666e-05
Cn1c(=O)n(CCC(=O)Cn2nnc3ccccc3c2=O)c(=O)c2cc(S(=O)(=O)Nc3ccccn3)ccc21,0.7958836546391334
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nc(CN2CCN(C(=O)c3cc4ccccc4o3)CC2)nc(N(C)C)n1,0.7898583640319178
Cn1c(=O)c2cc(S(=O)(=O)NC[C@@H](O)CNCC(=O)N[O-])ccc2n(C)c1=O,0.7357922886275106
CC(=O)c1nccn1-c1ccc(N2CCN(C(=O)Cn3cnc4ccccc4c3=O)CC2)nn1,0.8007724208869966
CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1ccccc1NC(=O)CCCCCc1ccccc1,0.29641025590644204
CC(=O)N1CCN(c2ccnc3c2c(=O)n(CC(=O)Cn2nnc4ccccc4c2=O)c(=O)n3C)CC1,0.7930594282796747
